R_kpc,hybrid_p5,hybrid_p16,hybrid_center,hybrid_p84,hybrid_p95,weight_McGaugh2018_Imig2025,weight_Wang2026_Lian2022,weight_McMillan2017,weight_deSalas2019_B2,weight_Barros2016_MI,center_McGaugh2018_Imig2025,center_Wang2026_Lian2022,center_McMillan2017,center_deSalas2019_B2,center_Barros2016_MI
1.7099759,158.775897,173.717884,183.006486,192.295087,203.183644,0.426405996,0.0839650364,0,0.489628967,0,180.43025,168.475897,172.492591,187.741875,223.906896
1.7152869,158.740551,173.651256,182.954715,192.258174,203.184963,0.426940479,0.0839377666,0,0.489121755,0,180.32289,168.438391,172.562732,187.743094,223.638341
1.7206143,158.703333,173.581917,182.900569,192.219221,203.184333,0.427476627,0.0839105274,0,0.488612846,0,180.21272,168.3989,172.631831,187.742511,223.364789
1.7259583,158.664225,173.509834,182.844022,192.178209,203.181733,0.428014453,0.0838833197,0,0.488102228,0,180.099709,168.357402,172.699881,187.740109,223.086178
1.7313188,158.623208,173.434976,182.78505,192.135124,203.177146,0.428553938,0.0838561455,0,0.487589917,0,179.98383,168.31388,172.766872,187.735871,222.802455
1.7366961,158.580264,173.357307,182.723626,192.089946,203.170552,0.429095103,0.0838290052,0,0.487075892,0,179.86505,168.268312,172.832795,187.729778,222.513551
1.74209,158.535374,173.276797,182.659729,192.042661,203.161934,0.42963792,0.0838019015,0,0.486560178,0,179.743343,168.22068,172.897639,187.721815,222.219419
1.7475006,158.488521,173.193411,182.593331,191.993251,203.151273,0.430182389,0.0837748358,0,0.486042775,0,179.618678,168.170964,172.961394,187.711964,221.919995
1.7529281,158.478978,173.164467,182.578987,191.993507,203.183462,0.430728522,0.0837478087,0,0.485523669,0,179.562855,168.160838,173.04184,187.741707,221.731138
1.7583724,158.501558,173.182639,182.609553,192.036467,203.252549,0.431276298,0.0837208226,0,0.485002879,0,179.566452,168.184798,173.1366,187.805543,221.637819
1.7638337,158.522817,173.199181,182.638588,192.077995,203.320293,0.431825729,0.0836938784,0,0.484480393,0,179.568347,168.207355,173.230522,187.868139,221.541445
1.7693119,158.542738,173.214077,182.666078,192.118078,203.386685,0.432376793,0.0836669784,0,0.483956229,0,179.568525,168.228494,173.323596,187.929485,221.441986
1.7748071,158.561312,173.22731,182.692008,192.156706,203.451711,0.432929491,0.083640124,0,0.483430385,0,179.566971,168.248202,173.415816,187.989569,221.339413
1.7803194,158.578526,173.238862,182.716362,192.193862,203.515358,0.433483823,0.0836133165,0,0.48290286,0,179.563666,168.266468,173.507175,188.048379,221.233693
1.7858488,158.594366,173.248718,182.739127,192.229536,203.577615,0.434039779,0.0835865578,0,0.482373663,0,179.558596,168.283276,173.597662,188.105904,221.124795
1.7913954,158.608821,173.25686,182.760288,192.263715,203.638467,0.434597357,0.0835598494,0,0.481842794,0,179.551744,168.298614,173.687272,188.162132,221.012687
1.7969592,158.621879,173.26327,182.779828,192.296385,203.697903,0.435156546,0.0835331933,0,0.481310261,0,179.543092,168.312469,173.775995,188.217051,220.897338
1.8025403,158.633523,173.267931,182.797733,192.327535,203.755911,0.435717346,0.0835065908,0,0.480776063,0,179.532624,168.324825,173.863823,188.27065,220.778713
1.8081387,158.643745,173.270825,182.813987,192.357148,203.812475,0.436279745,0.083480044,0,0.480240211,0,179.520324,168.335671,173.950748,188.322915,220.656782
1.8137545,158.652527,173.271935,182.828574,192.385214,203.867583,0.436843741,0.0834535544,0,0.479702704,0,179.506173,168.34499,174.036761,188.373835,220.53151
1.8193877,158.659859,173.271241,182.841479,192.411717,203.921222,0.437409323,0.0834271239,0,0.479163553,0,179.490154,168.35277,174.121855,188.423398,220.402864
1.8250385,158.665727,173.268726,182.852686,192.436645,203.973379,0.437976499,0.0834007537,0,0.478622747,0,179.47225,168.358996,174.206021,188.471591,220.270806
1.8307068,158.670116,173.26437,182.862177,192.459985,204.024041,0.438545246,0.0833744463,0,0.478080307,0,179.452442,168.363653,174.28925,188.518402,220.135305
1.8363927,158.673013,173.258155,182.869938,192.48172,204.073191,0.439115562,0.0833482032,0,0.477536234,0,179.430713,168.366727,174.371534,188.563817,219.996325
1.8420962,158.674404,173.250063,182.875951,192.501838,204.120818,0.439687435,0.0833220265,0,0.476990539,0,179.407045,168.368203,174.452863,188.607824,219.853832
1.8478175,158.674275,173.240074,182.8802,192.520325,204.166906,0.44026087,0.0832959175,0,0.476443212,0,179.381419,168.368066,174.53323,188.65041,219.707785
1.8535565,158.672611,173.228167,182.882667,192.537168,204.211444,0.440835846,0.0832698786,0,0.475894275,0,179.353816,168.366301,174.612624,188.691563,219.558153
1.8593134,158.669399,173.214324,182.883337,192.552349,204.254415,0.441412369,0.0832439111,0,0.47534372,0,179.324218,168.362893,174.691038,188.731268,219.404894
1.8650882,158.664625,173.198525,182.882191,192.565857,204.295807,0.441990424,0.0832180171,0,0.474791559,0,179.292605,168.357827,174.768463,188.769514,219.247972
1.8708808,158.658272,173.18075,182.879212,192.577675,204.335602,0.442569989,0.0831921993,0,0.474237811,0,179.25896,168.351086,174.844887,188.806285,219.087354
1.8766915,158.650328,173.160977,182.874383,192.587789,204.373788,0.443151079,0.0831664584,0,0.473682462,0,179.22326,168.342656,174.920305,188.841569,218.922993
1.8825202,158.640775,173.139186,182.867686,192.596185,204.41035,0.44373367,0.0831407973,0,0.473125532,0,179.185488,168.33252,174.994704,188.875352,218.754856
1.8883671,158.6296,173.115357,182.859102,192.602846,204.445272,0.444317768,0.0831152171,0,0.472567015,0,179.145623,168.320662,175.068079,188.90762,218.582898
1.8942321,158.616787,173.089469,182.848614,192.607759,204.47854,0.444903346,0.0830897205,0,0.472006933,0,179.103646,168.307066,175.140416,188.93836,218.407084
1.9001153,158.60232,173.0615,182.836203,192.610907,204.510137,0.445490401,0.0830643095,0,0.471445289,0,179.059535,168.291715,175.211708,188.967556,218.227372
1.9060167,158.586184,173.031428,182.821851,192.612275,204.54005,0.446078917,0.0830389862,0,0.470882097,0,179.013271,168.274594,175.281944,188.995195,218.043722
1.9119365,158.568364,172.999232,182.80554,192.611848,204.568262,0.446668899,0.0830137521,0,0.470317349,0,178.964833,168.255685,175.351115,189.021263,217.856088
1.9178747,158.548843,172.964889,182.787249,192.609609,204.594758,0.44726033,0.0829886095,0,0.469751061,0,178.914198,168.234971,175.419213,189.045745,217.664429
1.9238313,158.527605,172.928377,182.76696,192.605543,204.61952,0.447853194,0.0829635608,0,0.469183245,0,178.861347,168.212436,175.486225,189.068626,217.468704
1.9298065,158.504633,172.889673,182.744653,192.599634,204.642537,0.448447496,0.0829386074,0,0.468613896,0,178.806257,168.188061,175.552144,189.089893,217.268864
1.9358002,158.479913,172.848755,182.72031,192.591865,204.663788,0.449043209,0.0829137522,0,0.468043039,0,178.748908,168.16183,175.616958,189.109529,217.064871
1.9418125,158.453426,172.805599,182.693909,192.58222,204.683257,0.449640326,0.082888997,0,0.467470677,0,178.689276,168.133725,175.680657,189.127519,216.856679
1.9478434,158.425156,172.760182,182.665432,192.570682,204.700929,0.450238829,0.0828643444,0,0.466896826,0,178.62734,168.103728,175.743231,189.143848,216.644243
1.9538932,158.395085,172.712479,182.634857,192.557236,204.716789,0.450838732,0.0828397956,0,0.466321472,0,178.563076,168.07182,175.804672,189.158502,216.427508
1.9599617,158.363197,172.662467,182.602165,192.541863,204.730817,0.451439997,0.0828153537,0,0.465744649,0,178.496463,168.037984,175.864966,189.171464,216.206438
1.966049,158.329474,172.610122,182.567335,192.524547,204.742998,0.452042616,0.0827910208,0,0.465166363,0,178.427477,168.002201,175.924104,189.182719,215.980983
1.9721553,158.293899,172.555418,182.530345,192.505271,204.753314,0.452646591,0.0827667987,0,0.46458661,0,178.356094,167.964452,175.982076,189.192251,215.75109
1.9782805,158.256453,172.498331,182.491174,192.484017,204.761747,0.453251894,0.0827426902,0,0.464005416,0,178.282291,167.924719,176.03887,189.200043,215.516715
1.9844247,158.217119,172.438835,182.449802,192.460769,204.768281,0.453858516,0.0827186975,0,0.463422787,0,178.206045,167.882982,176.094477,189.206081,215.277807
1.990588,158.17588,172.376906,182.406206,192.435506,204.772897,0.454466448,0.0826948227,0,0.462838729,0,178.127331,167.839223,176.148884,189.210346,215.034314
1.9967705,158.132714,172.312516,182.360364,192.408213,204.775578,0.455075681,0.0826710679,0,0.462253251,0,178.046123,167.79342,176.202082,189.212823,214.786183
2.0029722,158.118363,172.292958,182.355155,192.417353,204.809529,0.455686195,0.0826474359,0,0.461666369,0,178.019521,167.778192,176.269653,189.244194,214.618565
2.0091931,158.135973,172.323212,182.395015,192.466818,204.878123,0.456297971,0.082623929,0,0.4610781,0,178.05339,167.796878,176.353165,189.307575,214.540361
2.0154334,158.152218,172.35206,182.433481,192.514901,204.945357,0.456911009,0.0826005493,0,0.460488441,0,178.085849,167.814116,176.435716,189.369699,214.459323
2.021693,158.167086,172.379489,182.47054,192.561591,205.011217,0.457525279,0.0825772997,0,0.459897421,0,178.116885,167.829892,176.517294,189.430554,214.375425
2.0279721,158.180564,172.405485,182.506181,192.606876,205.075692,0.458140781,0.0825541822,0,0.459305037,0,178.146485,167.844193,176.597893,189.490129,214.288636
2.0342706,158.192637,172.430036,182.540388,192.650741,205.138767,0.458757482,0.0825311997,0,0.458711318,0,178.174636,167.857004,176.677501,189.54841,214.198931
2.0405888,158.203295,172.453128,182.573152,192.693176,205.200432,0.459375394,0.0825083539,0,0.458116253,0,178.201325,167.868313,176.756112,189.605389,214.106277
2.0469265,158.212523,172.474747,182.604457,192.734167,205.260671,0.459994473,0.0824856483,0,0.457519879,0,178.226537,167.878105,176.833715,189.66105,214.010648
2.053284,158.220308,172.494879,182.634291,192.773703,205.319474,0.460614729,0.0824630843,0,0.456922186,0,178.25026,167.886366,176.910302,189.715384,213.912013
2.0596612,158.226638,172.513511,182.66264,192.811769,205.376827,0.46123613,0.0824406653,0,0.456323204,0,178.272479,167.893082,176.985862,189.768378,213.810342
2.0660582,158.231498,172.530629,182.689491,192.848353,205.432714,0.461858664,0.0824183935,0,0.455722942,0,178.293182,167.898239,177.060386,189.820018,213.705605
2.072475,158.234874,172.546217,182.71483,192.883443,205.487126,0.462482309,0.0823962718,0,0.455121419,0,178.312352,167.901821,177.133864,189.870294,213.597773
2.0789118,158.236753,172.560264,182.738644,192.917023,205.540046,0.463107061,0.0823743023,0,0.454518637,0,178.329978,167.903815,177.206288,189.919192,213.486812
2.0853686,158.23712,172.572754,182.760918,192.949083,205.591461,0.463732898,0.0823524878,0,0.453914614,0,178.346044,167.904205,177.277649,189.9667,213.372691
2.0918455,158.235963,172.583671,182.781639,192.979608,205.641359,0.464359807,0.0823308308,0,0.453309362,0,178.360535,167.902977,177.347935,190.012806,213.255379
2.0983424,158.233266,172.593002,182.800792,193.008583,205.689724,0.464987754,0.0823093344,0,0.452702911,0,178.373438,167.900115,177.417136,190.057495,213.134845
2.1048596,158.229015,172.600731,182.818364,193.035997,205.736543,0.465616746,0.0822880007,0,0.452095253,0,178.384737,167.895604,177.485244,190.100756,213.011052
2.1113969,158.223195,172.606844,182.834339,193.061834,205.781802,0.466246739,0.0822668331,0,0.451486428,0,178.394418,167.889429,177.552247,190.142575,212.883974
2.1179546,158.215791,172.611325,182.848704,193.086082,205.825486,0.466877738,0.0822458336,0,0.450876428,0,178.402465,167.881573,177.618137,190.182939,212.75357
2.1245327,158.20679,172.614159,182.861442,193.108725,205.867581,0.467509719,0.0822250051,0,0.450265276,0,178.408863,167.872022,177.682903,190.221835,212.61981
2.1311311,158.196176,172.615332,182.872541,193.12975,205.908071,0.468142648,0.0822043508,0,0.449653001,0,178.413598,167.860759,177.746532,190.259248,212.482661
2.1377501,158.183933,172.614825,182.881984,193.149142,205.946943,0.468776528,0.0821838729,0,0.449039599,0,178.416653,167.847768,177.809018,190.295166,212.342084
2.1443896,158.170046,172.612625,182.889756,193.166887,205.984181,0.469411326,0.0821635745,0,0.4484251,0,178.418012,167.833033,177.870348,190.329574,212.198047
2.1510498,158.1545,172.608715,182.895843,193.182971,206.019772,0.470047034,0.0821434581,0,0.447809508,0,178.417661,167.816537,177.930513,190.36246,212.050511
2.1577306,158.137279,172.603078,182.900228,193.197378,206.053699,0.470683619,0.082123527,0,0.447192854,0,178.415583,167.798264,177.9895,190.393808,211.899444
2.1644322,158.118367,172.595699,182.902896,193.210093,206.085947,0.471321072,0.0821037836,0,0.446575144,0,178.411761,167.778197,178.047299,190.423605,211.744805
2.1711546,158.097749,172.586561,182.903832,193.221102,206.1165,0.471959369,0.0820842311,0,0.4459564,0,178.40618,167.756319,178.103901,190.451836,211.58656
2.1778979,158.075407,172.575648,182.903019,193.23039,206.145343,0.472598492,0.0820648721,0,0.445336636,0,178.398823,167.732612,178.159293,190.478487,211.42467
2.1846621,158.051326,172.562941,182.900441,193.23794,206.172459,0.473238415,0.0820457097,0,0.444715875,0,178.389673,167.70706,178.213464,190.503543,211.259097
2.1914474,158.025488,172.548426,182.896082,193.243739,206.197835,0.47387913,0.0820267466,0,0.444094124,0,178.378714,167.679644,178.266405,190.52699,211.0898
2.1982537,157.997878,172.532083,182.889926,193.247769,206.221453,0.4745206,0.082007986,0,0.443471414,0,178.365928,167.650347,178.318101,190.548813,210.916744
2.2050811,157.968478,172.513895,182.881956,193.250016,206.243296,0.475162808,0.0819894309,0,0.442847761,0,178.351298,167.619151,178.368544,190.568996,210.739888
2.2119298,157.937272,172.493846,182.872155,193.250463,206.263349,0.475805745,0.0819710838,0,0.442223171,0,178.334807,167.586038,178.417721,190.587525,210.559188
2.2187997,157.904241,172.471918,182.860506,193.249094,206.281595,0.476449373,0.0819529483,0,0.441597679,0,178.316437,167.550989,178.46562,190.604384,210.374608
2.2256909,157.869369,172.448091,182.846992,193.245893,206.298016,0.477093675,0.0819350271,0,0.440971298,0,178.296171,167.513987,178.51223,190.619557,210.186104
2.2326036,157.832637,172.422349,182.831596,193.240843,206.312597,0.47773864,0.081917323,0,0.440344037,0,178.27399,167.475011,178.55754,190.63303,209.993632
2.2395377,157.794029,172.394672,182.8143,193.233929,206.32532,0.478384231,0.0818998395,0,0.43971593,0,178.249876,167.434044,178.601537,190.644786,209.797154
2.2464934,157.753524,172.365043,182.795088,193.225134,206.336168,0.479030438,0.0818825792,0,0.439086983,0,178.223812,167.391065,178.644209,190.65481,209.596621
2.2534707,157.736466,172.376776,182.812908,193.24904,206.374378,0.479677231,0.0818655455,0,0.438457223,0,178.247714,167.372964,178.701919,190.690116,209.465931
2.2604696,157.7435,172.431005,182.868786,193.306566,206.440675,0.480324582,0.0818487415,0,0.437826676,0,178.322891,167.380428,178.775066,190.751374,209.4071
2.2674903,157.749076,172.484083,182.923475,193.362867,206.505575,0.48097248,0.0818321701,0,0.43719535,0,178.397017,167.386345,178.847139,190.811342,209.345679
2.2745328,157.75318,172.536001,182.976967,193.417933,206.569068,0.481620895,0.0818158346,0,0.436563271,0,178.470083,167.3907,178.91813,190.87001,209.281642
2.2815971,157.755799,172.586743,183.029248,193.471752,206.631139,0.482269797,0.0817997382,0,0.435930465,0,178.542076,167.393478,178.988026,190.927363,209.214965
2.2886834,157.756917,172.636302,183.080309,193.524316,206.691775,0.482919175,0.0817838838,0,0.435296941,0,178.612989,167.394665,179.056821,190.983391,209.14562
2.2957917,157.756522,172.684666,183.130141,193.575615,206.750964,0.483568998,0.0817682747,0,0.434662727,0,178.682812,167.394246,179.124502,191.038082,209.073583
2.3029221,157.754599,172.731823,183.178731,193.625639,206.808693,0.484219245,0.0817529141,0,0.434027841,0,178.751534,167.392205,179.19106,191.091423,208.998827
2.3100746,157.751134,172.777762,183.226069,193.674377,206.864946,0.484869886,0.0817378053,0,0.433392309,0,178.819145,167.388529,179.256485,191.143401,208.921325
2.3172494,157.746112,172.82247,183.272145,193.72182,206.919713,0.485520907,0.0817229512,0,0.432756142,0,178.885635,167.3832,179.320766,191.194006,208.841049
2.3244464,157.73952,172.865938,183.316947,193.767956,206.972977,0.486172268,0.0817083554,0,0.432119376,0,178.950994,167.376205,179.383892,191.243222,208.757975
2.3316658,157.731341,172.908151,183.360464,193.812777,207.024727,0.486823957,0.081694021,0,0.431482022,0,179.015211,167.367526,179.445853,191.291039,208.672072
2.3389076,157.721561,172.9491,183.402685,193.85627,207.074947,0.487475941,0.0816799513,0,0.430844108,0,179.078277,167.357149,179.506639,191.337442,208.583314
2.3461719,157.710165,172.98877,183.443598,193.898427,207.123624,0.488128199,0.0816661495,0,0.430205652,0,179.140179,167.345057,179.566238,191.38242,208.491672
2.3534588,157.697139,173.027151,183.483193,193.939235,207.170744,0.488780706,0.0816526188,0,0.429566675,0,179.200909,167.331235,179.62464,191.425959,208.397116
2.3607682,157.682466,173.064229,183.521457,193.978686,207.216293,0.489433423,0.0816393629,0,0.428927214,0,179.260454,167.315665,179.681833,191.468046,208.299621
2.3681004,157.666131,173.099993,183.55838,194.016767,207.260255,0.490086343,0.0816263847,0,0.428287272,0,179.318805,167.298332,179.737808,191.508667,208.199154
2.3754554,157.648117,173.13443,183.593949,194.053468,207.302617,0.490739435,0.0816136876,0,0.427646878,0,179.37595,167.279218,179.792552,191.54781,208.095685
2.3828332,157.628411,173.167526,183.628152,194.088779,207.343364,0.491392665,0.0816012751,0,0.42700606,0,179.431878,167.258308,179.846054,191.58546,207.989187
2.3902339,157.606994,173.199269,183.660978,194.122687,207.382481,0.49204601,0.0815891504,0,0.42636484,0,179.486578,167.235583,179.898303,191.621604,207.879627
2.3976576,157.583851,173.229646,183.692414,194.155183,207.419953,0.492699445,0.081577317,0,0.425723238,0,179.540039,167.211026,179.949287,191.656228,207.766975
2.4051044,157.558966,173.258643,183.722448,194.186253,207.455763,0.493352946,0.0815657781,0,0.425081276,0,179.592249,167.184621,179.998996,191.689317,207.651199
2.4125743,157.532322,173.286249,183.751069,194.215889,207.4899,0.494006481,0.0815545372,0,0.424438982,0,179.643198,167.156349,180.047416,191.720859,207.532269
2.4200674,157.503902,173.312447,183.778263,194.244078,207.522344,0.494660023,0.0815435977,0,0.423796379,0,179.692873,167.126193,180.094537,191.750838,207.410152
2.4275838,157.473689,173.337225,183.804017,194.270809,207.553084,0.495313549,0.0815329629,0,0.423153488,0,179.741262,167.094134,180.140347,191.779241,207.284815
2.4351235,157.441667,173.360569,183.82832,194.29607,207.5821,0.495967025,0.0815226364,0,0.422510339,0,179.788355,167.060155,180.184832,191.806052,207.156226
2.4426866,157.407817,173.382465,183.851157,194.319849,207.609377,0.496620425,0.0815126215,0,0.421866954,0,179.834138,167.024237,180.227982,191.831256,207.024352
2.4502732,157.372122,173.402899,183.872517,194.342136,207.634901,0.497273724,0.0815029216,0,0.421223354,0,179.878601,166.986362,180.269784,191.85484,206.889159
2.4578834,157.334564,173.421857,183.892387,194.362918,207.658655,0.497926896,0.0814935402,0,0.420579563,0,179.921731,166.946509,180.310225,191.876789,206.750612
2.4655172,157.295126,173.439324,183.910753,194.382183,207.680621,0.498579908,0.0814844808,0,0.419935611,0,179.963516,166.904662,180.349294,191.897086,206.608677
2.4731747,157.253789,173.455284,183.927601,194.399918,207.700785,0.499232733,0.0814757468,0,0.41929152,0,180.003943,166.8608,180.386977,191.915717,206.46332
2.480856,157.210536,173.469725,183.942919,194.416113,207.719128,0.499885345,0.0814673417,0,0.418647313,0,180.043,166.814904,180.423262,191.932666,206.314504
2.4885612,157.165347,173.482629,183.956692,194.430755,207.735634,0.500537719,0.0814592689,0,0.418003012,0,180.080674,166.766954,180.458136,191.947918,206.162192
2.4962903,157.118203,173.493983,183.968907,194.443831,207.750287,0.501189819,0.0814515319,0,0.417358649,0,180.116953,166.71693,180.491586,191.961457,206.00635
2.5040434,157.090859,173.548037,184.019222,194.490407,207.789565,0.501841619,0.0814441342,0,0.416714247,0,180.206798,166.687916,180.541054,191.99775,205.911846
2.5118206,157.081839,173.641651,184.104961,194.56827,207.851649,0.502493092,0.0814370793,0,0.416069829,0,180.346407,166.678345,180.605335,192.055116,205.874354
2.5196219,157.071217,173.73428,184.189834,194.645387,207.912288,0.503144203,0.0814303708,0,0.415425426,0,180.485469,166.667074,180.668448,192.111146,205.834516
2.5274475,157.058978,173.825914,184.273836,194.721758,207.971467,0.503794935,0.081424012,0,0.414781053,0,180.623982,166.654087,180.730385,192.165828,205.792308
2.5352974,157.045105,173.916535,184.356958,194.797382,208.029174,0.504445251,0.0814180066,0,0.414136743,0,180.761938,166.639367,180.791134,192.219149,205.747708
2.5431716,157.029585,174.006129,184.439193,194.872257,208.085395,0.505095116,0.081412358,0,0.413492526,0,180.89933,166.622898,180.850683,192.271097,205.700694
2.5510703,157.0124,174.094681,184.520532,194.946383,208.140115,0.505744511,0.0814070697,0,0.412848419,0,181.036155,166.604664,180.909023,192.321659,205.651241
2.5589936,156.993536,174.182178,184.600968,195.019759,208.193322,0.50639341,0.0814021453,0,0.412204445,0,181.172407,166.584647,180.966142,192.370822,205.599326
2.5669414,156.972976,174.268602,184.680493,195.092385,208.245002,0.507041768,0.0813975883,0,0.411560643,0,181.308078,166.562831,181.022028,192.418574,205.544927
2.5749139,156.950705,174.353939,184.759099,195.16426,208.29514,0.507689567,0.0813934022,0,0.410917031,0,181.443164,166.539199,181.07667,192.464902,205.488018
2.5829112,156.926706,174.438173,184.836779,195.235385,208.343723,0.508336777,0.0813895905,0,0.410273632,0,181.57766,166.513734,181.130058,192.509793,205.428575
2.5909334,156.900962,174.521289,184.913524,195.305759,208.390736,0.508983373,0.0813861568,0,0.40963047,0,181.71156,166.486417,181.18218,192.553233,205.366574
2.5989804,156.873457,174.603268,184.989324,195.375381,208.436165,0.50962931,0.0813831046,0,0.408987585,0,181.844856,166.457232,181.233023,192.595209,205.30199
2.6070525,156.844174,174.684096,185.064173,195.444251,208.479995,0.510274577,0.0813804373,0,0.408344986,0,181.977544,166.42616,181.282577,192.635708,205.234796
2.6151496,156.813096,174.763754,185.138063,195.512371,208.522212,0.510919129,0.0813781587,0,0.407702712,0,182.109617,166.393184,181.33083,192.674717,205.16497
2.6232718,156.780207,174.842226,185.210982,195.579737,208.5628,0.511562939,0.0813762722,0,0.407060789,0,182.241068,166.358285,181.377768,192.71222,205.092484
2.6314193,156.745488,174.919495,185.282924,195.646353,208.601745,0.512205987,0.0813747812,0,0.406419232,0,182.371893,166.321445,181.423381,192.748205,205.017312
2.6395921,156.708922,174.995543,185.35388,195.712218,208.639032,0.512848236,0.0813736894,0,0.405778074,0,182.502085,166.282645,181.467657,192.782658,204.939429
2.6477903,156.670491,175.070352,185.423842,195.777332,208.674645,0.51348966,0.0813730003,0,0.40513734,0,182.631638,166.241866,181.510583,192.815565,204.858806
2.6560139,156.630177,175.143904,185.4928,195.841696,208.708569,0.514130221,0.0813727173,0,0.404497062,0,182.760545,166.19909,181.552146,192.846911,204.775418
2.6642631,156.587962,175.21618,185.560745,195.90531,208.740789,0.5147699,0.0813728441,0,0.403857256,0,182.888801,166.154296,181.592335,192.876682,204.689236
2.6725379,156.543829,175.287161,185.627668,195.968174,208.771288,0.515408661,0.0813733841,0,0.403217955,0,183.016398,166.107466,181.631136,192.904863,204.600234
2.6808384,156.497757,175.356829,185.69356,196.03029,208.800051,0.516046476,0.0813743409,0,0.402579183,0,183.143331,166.05858,181.668537,192.93144,204.508384
2.6891647,156.449728,175.425165,185.758412,196.091659,208.827062,0.516683316,0.0813757179,0,0.401940966,0,183.269594,166.007617,181.704525,192.956398,204.413656
2.6975168,156.399724,175.492146,185.822213,196.15228,208.852304,0.517319145,0.0813775187,0,0.401303336,0,183.395178,165.954558,181.739087,192.979722,204.316023
2.7058949,156.347724,175.557756,185.884956,196.212156,208.875762,0.517953944,0.0813797467,0,0.400666309,0,183.520079,165.899381,181.77221,193.001397,204.215454
2.714299,156.29371,175.621972,185.946629,196.271287,208.897419,0.518587677,0.0813824056,0,0.400029918,0,183.644289,165.842067,181.803881,193.021408,204.111921
2.7227292,156.237662,175.684775,186.007225,196.329674,208.917258,0.519220314,0.0813854986,0,0.399394187,0,183.767802,165.782595,181.834085,193.039739,204.005395
2.7311856,156.179559,175.746143,186.066731,196.387319,208.935261,0.519851828,0.0813890295,0,0.398759142,0,183.890611,165.720942,181.862811,193.056374,203.895844
2.7396683,156.119381,175.806056,186.12514,196.444224,208.951413,0.520482192,0.0813930016,0,0.398124807,0,184.01271,165.657088,181.890044,193.071299,203.783239
2.7481773,156.057109,175.86449,186.182439,196.500389,208.965697,0.521111368,0.0813974183,0,0.397491213,0,184.13409,165.591012,181.91577,193.084497,203.667548
2.7567127,156.022468,175.993414,186.305439,196.617464,209.013302,0.52173933,0.0814022832,0,0.396858387,0,184.353144,165.554254,181.966559,193.128484,203.630284
2.7652746,155.994116,176.140488,186.446163,196.751838,209.068939,0.522366049,0.0814075997,0,0.396226351,0,184.599044,165.52417,182.023311,193.179893,203.612976
2.7738632,155.963985,176.286117,186.58652,196.886923,209.123063,0.522991505,0.0814133713,0,0.395595123,0,184.845134,165.492198,182.078819,193.229903,203.593537
2.7824784,155.93206,176.430262,186.726502,197.022742,209.175657,0.523615655,0.0814196013,0,0.394964744,0,185.091406,165.458323,182.133069,193.2785,203.571947
2.7911203,155.898324,176.572889,186.866104,197.159319,209.226709,0.524238471,0.0814262932,0,0.394335236,0,185.33786,165.422526,182.18605,193.325672,203.548186
2.7997891,155.862758,176.713967,187.005324,197.296682,209.276204,0.524859932,0.0814334505,0,0.393706617,0,185.5845,165.384787,182.237752,193.371406,203.522233
2.8084848,155.825346,176.853457,187.144156,197.434854,209.324129,0.525480004,0.0814410765,0,0.393078919,0,185.831322,165.345089,182.288162,193.415689,203.494068
2.8172076,155.786068,176.991328,187.282595,197.573863,209.370469,0.526098666,0.0814491748,0,0.392452159,0,186.078328,165.303412,182.337268,193.458507,203.46367
2.8259574,155.744909,177.12754,187.420636,197.713732,209.41521,0.526715876,0.0814577485,0,0.391826375,0,186.325513,165.259738,182.385059,193.499848,203.431016
2.8347344,155.701847,177.26206,187.558273,197.854486,209.458336,0.527331614,0.081466801,0,0.391201585,0,186.572879,165.214046,182.431522,193.539696,203.396087
2.8435387,155.656867,177.394853,187.695503,197.996152,209.499834,0.527945852,0.0814763359,0,0.390577812,0,186.820426,165.166318,182.476645,193.57804,203.358859
2.8523703,155.60995,177.525881,187.832317,198.138753,209.539687,0.528558556,0.0814863564,0,0.389955088,0,187.06815,165.116534,182.520416,193.614864,203.319312
2.8612293,155.561075,177.65511,187.968713,198.282316,209.57788,0.529169698,0.0814968657,0,0.389333436,0,187.316053,165.064674,182.562823,193.650155,203.277422
2.8701158,155.510225,177.782502,188.104683,198.426864,209.614399,0.529779252,0.0815078673,0,0.388712881,0,187.564132,165.010717,182.603852,193.683898,203.233168
2.87903,155.457379,177.908024,188.240224,198.572425,209.649228,0.530387196,0.0815193646,0,0.388093439,0,187.81239,164.954643,182.643492,193.71608,203.186526
2.8879718,155.40252,178.031637,188.375329,198.719021,209.682352,0.530993492,0.0815313606,0,0.387475148,0,188.060822,164.896432,182.68173,193.746687,203.137475
2.8969414,155.345626,178.153308,188.509993,198.866677,209.713755,0.531598117,0.0815438587,0,0.386858024,0,188.30943,164.836062,182.718552,193.775703,203.085989
2.9059389,155.286676,178.273001,188.644209,199.015418,209.74342,0.532201047,0.0815568624,0,0.386242091,0,188.558214,164.773511,182.753946,193.803114,203.032047
2.9149643,155.225653,178.390677,188.777972,199.165266,209.771332,0.532802247,0.0815703746,0,0.385627379,0,188.807169,164.70876,182.787898,193.828905,202.975624
2.9240177,155.162535,178.506304,188.911275,199.316246,209.797475,0.533401691,0.0815843987,0,0.385013911,0,189.056297,164.641786,182.820396,193.853061,202.916696
2.9330993,155.097301,178.619845,189.044113,199.468381,209.821832,0.533999359,0.0815989379,0,0.384401703,0,189.305599,164.572567,182.851426,193.875567,202.855238
