arm,color,label,lw,segment,x_disp,y_disp
Local,#78c7dd,Local Arm,2.7,display,0.13762261,0.21989397
Local,#78c7dd,Local Arm,2.7,display,0.15196985,0.2167457
Local,#78c7dd,Local Arm,2.7,display,0.16630683,0.2135742
Local,#78c7dd,Local Arm,2.7,display,0.18063352,0.21037951
Local,#78c7dd,Local Arm,2.7,display,0.19494989,0.20716164
Local,#78c7dd,Local Arm,2.7,display,0.20925589,0.20392062
Local,#78c7dd,Local Arm,2.7,display,0.22355149,0.20065648
Local,#78c7dd,Local Arm,2.7,display,0.23783666,0.19736924
Local,#78c7dd,Local Arm,2.7,display,0.25211135,0.19405892
Local,#78c7dd,Local Arm,2.7,display,0.26637555,0.19072556
Local,#78c7dd,Local Arm,2.7,display,0.2806292,0.18736918
Local,#78c7dd,Local Arm,2.7,display,0.29487228,0.18398981
Local,#78c7dd,Local Arm,2.7,display,0.30910474,0.18058746
Local,#78c7dd,Local Arm,2.7,display,0.32332656,0.17716217
Local,#78c7dd,Local Arm,2.7,display,0.33753769,0.17371397
Local,#78c7dd,Local Arm,2.7,display,0.35173811,0.17024287
Local,#78c7dd,Local Arm,2.7,display,0.36592778,0.1667489
Local,#78c7dd,Local Arm,2.7,display,0.38010666,0.1632321
Local,#78c7dd,Local Arm,2.7,display,0.39427471,0.15969248
Local,#78c7dd,Local Arm,2.7,display,0.40843191,0.15613007
Local,#78c7dd,Local Arm,2.7,display,0.42257822,0.15254491
Local,#78c7dd,Local Arm,2.7,display,0.4367136,0.148937
Local,#78c7dd,Local Arm,2.7,display,0.45083802,0.14530639
Local,#78c7dd,Local Arm,2.7,display,0.46495144,0.1416531
Local,#78c7dd,Local Arm,2.7,display,0.47905383,0.13797715
Local,#78c7dd,Local Arm,2.7,display,0.49314516,0.13427857
Local,#78c7dd,Local Arm,2.7,display,0.50722539,0.13055739
Local,#78c7dd,Local Arm,2.7,display,0.52129448,0.12681363
Local,#78c7dd,Local Arm,2.7,display,0.5353524,0.12304732
Local,#78c7dd,Local Arm,2.7,display,0.54939912,0.11925849
Local,#78c7dd,Local Arm,2.7,display,0.5634346,0.11544716
Local,#78c7dd,Local Arm,2.7,display,0.57745881,0.11161337
Local,#78c7dd,Local Arm,2.7,display,0.59147171,0.10775713
Local,#78c7dd,Local Arm,2.7,display,0.60547327,0.10387847
Local,#78c7dd,Local Arm,2.7,display,0.61946346,0.099977425
Local,#78c7dd,Local Arm,2.7,display,0.63344224,0.096054018
Local,#78c7dd,Local Arm,2.7,display,0.64740958,0.092108275
Local,#78c7dd,Local Arm,2.7,display,0.66136544,0.088140224
Local,#78c7dd,Local Arm,2.7,display,0.67530979,0.084149892
Local,#78c7dd,Local Arm,2.7,display,0.68924259,0.080137307
Local,#78c7dd,Local Arm,2.7,display,0.70316382,0.076102494
Local,#78c7dd,Local Arm,2.7,display,0.71707344,0.072045482
Local,#78c7dd,Local Arm,2.7,display,0.73097141,0.067966298
Local,#78c7dd,Local Arm,2.7,display,0.7448577,0.063864969
Local,#78c7dd,Local Arm,2.7,display,0.75873228,0.059741523
Local,#78c7dd,Local Arm,2.7,display,0.77259512,0.055595986
Local,#78c7dd,Local Arm,2.7,display,0.78644618,0.051428387
Local,#78c7dd,Local Arm,2.7,display,0.80028542,0.047238753
Local,#78c7dd,Local Arm,2.7,display,0.81411282,0.043027112
Local,#78c7dd,Local Arm,2.7,display,0.82792834,0.038793491
Local,#78c7dd,Local Arm,2.7,display,0.84173195,0.034537917
Local,#78c7dd,Local Arm,2.7,display,0.85552361,0.030260419
Local,#78c7dd,Local Arm,2.7,display,0.8693033,0.025961024
Local,#78c7dd,Local Arm,2.7,display,0.88307097,0.021639761
Local,#78c7dd,Local Arm,2.7,display,0.8968266,0.017296656
Local,#78c7dd,Local Arm,2.7,display,0.91057015,0.012931738
Local,#78c7dd,Local Arm,2.7,display,0.9243016,0.0085450354
Local,#78c7dd,Local Arm,2.7,display,0.9380209,0.0041365752
Local,#78c7dd,Local Arm,2.7,display,0.95172802,-0.00029361423
Local,#78c7dd,Local Arm,2.7,display,0.96542294,-0.0047455048
Local,#78c7dd,Local Arm,2.7,display,0.97910562,-0.0092190683
Local,#78c7dd,Local Arm,2.7,display,0.99277602,-0.013714277
Local,#78c7dd,Local Arm,2.7,display,1.0064341,-0.018231102
Local,#78c7dd,Local Arm,2.7,display,1.0200799,-0.022769515
Local,#78c7dd,Local Arm,2.7,display,1.0337133,-0.027329488
Local,#78c7dd,Local Arm,2.7,display,1.0473343,-0.031910993
Local,#78c7dd,Local Arm,2.7,display,1.0609428,-0.036514001
Local,#78c7dd,Local Arm,2.7,display,1.0745389,-0.041138484
Local,#78c7dd,Local Arm,2.7,display,1.0881225,-0.045784414
Local,#78c7dd,Local Arm,2.7,display,1.1016936,-0.050451761
Local,#78c7dd,Local Arm,2.7,display,1.115252,-0.055140497
Local,#78c7dd,Local Arm,2.7,display,1.128798,-0.059850595
Local,#78c7dd,Local Arm,2.7,display,1.1423312,-0.064582024
Local,#78c7dd,Local Arm,2.7,display,1.1558518,-0.069334756
Local,#78c7dd,Local Arm,2.7,display,1.1693598,-0.074108763
Local,#78c7dd,Local Arm,2.7,display,1.182855,-0.078904015
Local,#78c7dd,Local Arm,2.7,display,1.1963374,-0.083720484
Local,#78c7dd,Local Arm,2.7,display,1.2098071,-0.088558142
Local,#78c7dd,Local Arm,2.7,display,1.2232639,-0.093416958
Local,#78c7dd,Local Arm,2.7,display,1.2367079,-0.098296904
Local,#78c7dd,Local Arm,2.7,display,1.2501391,-0.10319795
Local,#78c7dd,Local Arm,2.7,display,1.2635573,-0.10812007
Local,#78c7dd,Local Arm,2.7,display,1.2769625,-0.11306323
Local,#78c7dd,Local Arm,2.7,display,1.2903548,-0.11802741
Local,#78c7dd,Local Arm,2.7,display,1.3037341,-0.12301257
Local,#78c7dd,Local Arm,2.7,display,1.3171004,-0.12801869
Local,#78c7dd,Local Arm,2.7,display,1.3304536,-0.13304573
Local,#78c7dd,Local Arm,2.7,display,1.3437936,-0.13809367
Local,#78c7dd,Local Arm,2.7,display,1.3571206,-0.14316247
Local,#78c7dd,Local Arm,2.7,display,1.3704344,-0.14825212
Local,#78c7dd,Local Arm,2.7,display,1.383735,-0.15336257
Local,#78c7dd,Local Arm,2.7,display,1.3970224,-0.1584938
Local,#78c7dd,Local Arm,2.7,display,1.4102966,-0.16364578
Local,#78c7dd,Local Arm,2.7,display,1.4235574,-0.16881848
Local,#78c7dd,Local Arm,2.7,display,1.436805,-0.17401188
Local,#78c7dd,Local Arm,2.7,display,1.4500392,-0.17922593
Local,#78c7dd,Local Arm,2.7,display,1.46326,-0.18446061
Local,#78c7dd,Local Arm,2.7,display,1.4764674,-0.1897159
Local,#78c7dd,Local Arm,2.7,display,1.4896614,-0.19499175
Local,#78c7dd,Local Arm,2.7,display,1.5028419,-0.20028815
Local,#78c7dd,Local Arm,2.7,display,1.516009,-0.20560506
Local,#78c7dd,Local Arm,2.7,display,1.5291625,-0.21094245
Local,#78c7dd,Local Arm,2.7,display,1.5423024,-0.21630029
Local,#78c7dd,Local Arm,2.7,display,1.5554288,-0.22167856
Local,#78c7dd,Local Arm,2.7,display,1.5685416,-0.22707722
Local,#78c7dd,Local Arm,2.7,display,1.5816407,-0.23249624
Local,#78c7dd,Local Arm,2.7,display,1.5947261,-0.23793559
Local,#78c7dd,Local Arm,2.7,display,1.6077978,-0.24339524
Local,#78c7dd,Local Arm,2.7,display,1.6208558,-0.24887517
Local,#78c7dd,Local Arm,2.7,display,1.6339001,-0.25437533
Local,#78c7dd,Local Arm,2.7,display,1.6469305,-0.25989571
Local,#78c7dd,Local Arm,2.7,display,1.6599471,-0.26543627
Local,#78c7dd,Local Arm,2.7,display,1.6729499,-0.27099697
Local,#78c7dd,Local Arm,2.7,display,1.6859388,-0.2765778
Local,#78c7dd,Local Arm,2.7,display,1.6989138,-0.28217872
Local,#78c7dd,Local Arm,2.7,display,1.7118748,-0.2877997
Local,#78c7dd,Local Arm,2.7,display,1.7248219,-0.2934407
Local,#78c7dd,Local Arm,2.7,display,1.7377549,-0.2991017
Local,#78c7dd,Local Arm,2.7,display,1.750674,-0.30478267
Local,#78c7dd,Local Arm,2.7,display,1.763579,-0.31048358
Local,#78c7dd,Local Arm,2.7,display,1.7764699,-0.3162044
Local,#78c7dd,Local Arm,2.7,display,1.7893466,-0.32194509
Local,#78c7dd,Local Arm,2.7,display,1.8022093,-0.32770562
Local,#78c7dd,Local Arm,2.7,display,1.8150578,-0.33348597
Local,#78c7dd,Local Arm,2.7,display,1.827892,-0.3392861
Local,#78c7dd,Local Arm,2.7,display,1.8407121,-0.34510599
Local,#78c7dd,Local Arm,2.7,display,1.8535179,-0.35094559
Local,#78c7dd,Local Arm,2.7,display,1.8663093,-0.35680489
Local,#78c7dd,Local Arm,2.7,display,1.8790865,-0.36268384
Local,#78c7dd,Local Arm,2.7,display,1.8918494,-0.36858243
Local,#78c7dd,Local Arm,2.7,display,1.9045978,-0.37450061
Local,#78c7dd,Local Arm,2.7,display,1.9173319,-0.38043836
Local,#78c7dd,Local Arm,2.7,display,1.9300515,-0.38639564
Local,#78c7dd,Local Arm,2.7,display,1.9427567,-0.39237243
Local,#78c7dd,Local Arm,2.7,display,1.9554474,-0.39836869
Local,#78c7dd,Local Arm,2.7,display,1.9681236,-0.4043844
Local,#78c7dd,Local Arm,2.7,display,1.9807853,-0.41041951
Local,#78c7dd,Local Arm,2.7,display,1.9934323,-0.41647401
Local,#78c7dd,Local Arm,2.7,display,2.0060648,-0.42254785
Local,#78c7dd,Local Arm,2.7,display,2.0186827,-0.42864101
Local,#78c7dd,Local Arm,2.7,display,2.0312859,-0.43475345
Local,#78c7dd,Local Arm,2.7,display,2.0438744,-0.44088515
Local,#78c7dd,Local Arm,2.7,display,2.0564483,-0.44703607
Local,#78c7dd,Local Arm,2.7,display,2.0690073,-0.45320618
Local,#78c7dd,Local Arm,2.7,display,2.0815517,-0.45939545
Local,#78c7dd,Local Arm,2.7,display,2.0940812,-0.46560385
Local,#78c7dd,Local Arm,2.7,display,2.1065959,-0.47183134
Local,#78c7dd,Local Arm,2.7,display,2.1190958,-0.4780779
Local,#78c7dd,Local Arm,2.7,display,2.1315808,-0.48434349
Local,#78c7dd,Local Arm,2.7,display,2.1440509,-0.49062808
Local,#78c7dd,Local Arm,2.7,display,2.1565061,-0.49693164
Local,#78c7dd,Local Arm,2.7,display,2.1689464,-0.50325414
Local,#78c7dd,Local Arm,2.7,display,2.1813716,-0.50959555
Local,#78c7dd,Local Arm,2.7,display,2.1937819,-0.51595582
Local,#78c7dd,Local Arm,2.7,display,2.2061771,-0.52233494
Local,#78c7dd,Local Arm,2.7,display,2.2185572,-0.52873287
Local,#78c7dd,Local Arm,2.7,display,2.2309223,-0.53514958
Local,#78c7dd,Local Arm,2.7,display,2.2432723,-0.54158504
Local,#78c7dd,Local Arm,2.7,display,2.2556071,-0.54803921
Local,#78c7dd,Local Arm,2.7,display,2.2679267,-0.55451206
Local,#78c7dd,Local Arm,2.7,display,2.2802312,-0.56100356
Local,#78c7dd,Local Arm,2.7,display,2.2925204,-0.56751367
Local,#78c7dd,Local Arm,2.7,display,2.3047944,-0.57404238
Local,#78c7dd,Local Arm,2.7,display,2.3170532,-0.58058963
Local,#78c7dd,Local Arm,2.7,display,2.3292966,-0.58715541
Local,#78c7dd,Local Arm,2.7,display,2.3415247,-0.59373968
Local,#78c7dd,Local Arm,2.7,display,2.3537375,-0.6003424
Local,#78c7dd,Local Arm,2.7,display,2.3659348,-0.60696355
Local,#78c7dd,Local Arm,2.7,display,2.3781168,-0.61360309
Local,#78c7dd,Local Arm,2.7,display,2.3902834,-0.62026098
Local,#78c7dd,Local Arm,2.7,display,2.4024345,-0.62693721
Local,#78c7dd,Local Arm,2.7,display,2.4145701,-0.63363173
Local,#78c7dd,Local Arm,2.7,display,2.4266902,-0.64034451
Local,#78c7dd,Local Arm,2.7,display,2.4387948,-0.64707552
Local,#78c7dd,Local Arm,2.7,display,2.4508838,-0.65382473
Local,#78c7dd,Local Arm,2.7,display,2.4629573,-0.6605921
Local,#78c7dd,Local Arm,2.7,display,2.4750151,-0.66737761
Local,#78c7dd,Local Arm,2.7,display,2.4870573,-0.67418121
Local,#78c7dd,Local Arm,2.7,display,2.4990839,-0.68100288
Local,#78c7dd,Local Arm,2.7,display,2.5110948,-0.68784258
Local,#78c7dd,Local Arm,2.7,display,2.5230899,-0.69470029
Local,#78c7dd,Local Arm,2.7,display,2.5350693,-0.70157596
Local,#78c7dd,Local Arm,2.7,display,2.547033,-0.70846957
Local,#78c7dd,Local Arm,2.7,display,2.5589809,-0.71538108
Local,#78c7dd,Local Arm,2.7,display,2.570913,-0.72231046
Local,#78c7dd,Local Arm,2.7,display,2.5828292,-0.72925767
Local,#78c7dd,Local Arm,2.7,display,2.5947296,-0.73622269
Local,#78c7dd,Local Arm,2.7,display,2.6066141,-0.74320548
Local,#78c7dd,Local Arm,2.7,display,2.6184827,-0.75020601
Local,#78c7dd,Local Arm,2.7,display,2.6303354,-0.75722424
Local,#78c7dd,Local Arm,2.7,display,2.6421721,-0.76426015
Local,#78c7dd,Local Arm,2.7,display,2.6539929,-0.77131369
Local,#78c7dd,Local Arm,2.7,display,2.6657976,-0.77838484
Local,#78c7dd,Local Arm,2.7,display,2.6775863,-0.78547356
Local,#78c7dd,Local Arm,2.7,display,2.6893589,-0.79257982
Local,#78c7dd,Local Arm,2.7,display,2.7011155,-0.79970358
Local,#78c7dd,Local Arm,2.7,display,2.712856,-0.80684482
Local,#78c7dd,Local Arm,2.7,display,2.7245803,-0.8140035
Local,#78c7dd,Local Arm,2.7,display,2.7362885,-0.82117958
Local,#78c7dd,Local Arm,2.7,display,2.7479805,-0.82837304
Local,#78c7dd,Local Arm,2.7,display,2.7596563,-0.83558383
Local,#78c7dd,Local Arm,2.7,display,2.7713159,-0.84281193
Local,#78c7dd,Local Arm,2.7,display,2.7829593,-0.8500573
Local,#78c7dd,Local Arm,2.7,display,2.7945864,-0.85731992
Local,#78c7dd,Local Arm,2.7,display,2.8061972,-0.86459974
Local,#78c7dd,Local Arm,2.7,display,2.8177917,-0.87189673
Local,#78c7dd,Local Arm,2.7,display,2.8293698,-0.87921085
Local,#78c7dd,Local Arm,2.7,display,2.8409316,-0.88654209
Local,#78c7dd,Local Arm,2.7,display,2.852477,-0.89389039
Local,#78c7dd,Local Arm,2.7,display,2.8640059,-0.90125574
Local,#78c7dd,Local Arm,2.7,display,2.8755185,-0.90863808
Local,#78c7dd,Local Arm,2.7,display,2.8870146,-0.9160374
Local,#78c7dd,Local Arm,2.7,display,2.8984942,-0.92345366
Local,#78c7dd,Local Arm,2.7,display,2.9099573,-0.93088681
Local,#78c7dd,Local Arm,2.7,display,2.9214039,-0.93833684
Local,#78c7dd,Local Arm,2.7,display,2.9328339,-0.9458037
Local,#78c7dd,Local Arm,2.7,display,2.9442474,-0.95328737
Local,#78c7dd,Local Arm,2.7,display,2.9556442,-0.9607878
Local,#78c7dd,Local Arm,2.7,display,2.9670245,-0.96830496
Local,#78c7dd,Local Arm,2.7,display,2.9783881,-0.97583883
Local,#78c7dd,Local Arm,2.7,display,2.9897351,-0.98338936
Local,#78c7dd,Local Arm,2.7,display,3.0010653,-0.99095653
Local,#78c7dd,Local Arm,2.7,display,3.0123789,-0.99854029
Local,#78c7dd,Local Arm,2.7,display,3.0236757,-1.0061406
Local,#78c7dd,Local Arm,2.7,display,3.0349558,-1.0137575
Local,#78c7dd,Local Arm,2.7,display,3.0462191,-1.0213908
Local,#78c7dd,Local Arm,2.7,display,3.0574656,-1.0290406
Local,#78c7dd,Local Arm,2.7,display,3.0686953,-1.0367069
Local,#78c7dd,Local Arm,2.7,display,3.0799082,-1.0443895
Local,#78c7dd,Local Arm,2.7,display,3.0911042,-1.0520885
Local,#78c7dd,Local Arm,2.7,display,3.1022833,-1.0598038
Local,#78c7dd,Local Arm,2.7,display,3.1134455,-1.0675355
Local,#78c7dd,Local Arm,2.7,display,3.1245908,-1.0752833
Local,#78c7dd,Local Arm,2.7,display,3.1357191,-1.0830474
Local,#78c7dd,Local Arm,2.7,display,3.1468304,-1.0908277
Local,#78c7dd,Local Arm,2.7,display,3.1579248,-1.0986241
Local,#78c7dd,Local Arm,2.7,display,3.1690021,-1.1064367
Local,#78c7dd,Local Arm,2.7,display,3.1800625,-1.1142653
Local,#78c7dd,Local Arm,2.7,display,3.1911057,-1.12211
Local,#78c7dd,Local Arm,2.7,display,3.2021319,-1.1299707
Local,#78c7dd,Local Arm,2.7,display,3.213141,-1.1378474
Local,#78c7dd,Local Arm,2.7,display,3.2241329,-1.1457401
Local,#78c7dd,Local Arm,2.7,display,3.2351077,-1.1536486
Local,#78c7dd,Local Arm,2.7,display,3.2460654,-1.1615731
Local,#78c7dd,Local Arm,2.7,display,3.2570059,-1.1695133
Local,#78c7dd,Local Arm,2.7,display,3.2679291,-1.1774694
Local,#78c7dd,Local Arm,2.7,display,3.2788352,-1.1854413
Local,#78c7dd,Local Arm,2.7,display,3.289724,-1.1934289
Local,#78c7dd,Local Arm,2.7,display,3.3005955,-1.2014322
Local,#78c7dd,Local Arm,2.7,display,3.3114497,-1.2094512
Local,#78c7dd,Local Arm,2.7,display,3.3222866,-1.2174858
Local,#78c7dd,Local Arm,2.7,display,3.3331062,-1.225536
Local,#78c7dd,Local Arm,2.7,display,3.3439085,-1.2336018
Local,#78c7dd,Local Arm,2.7,display,3.3546934,-1.2416831
Local,#78c7dd,Local Arm,2.7,display,3.3654609,-1.24978
Local,#78c7dd,Local Arm,2.7,display,3.3762109,-1.2578922
Local,#78c7dd,Local Arm,2.7,display,3.3869436,-1.26602
Local,#78c7dd,Local Arm,2.7,display,3.3976588,-1.2741631
Local,#78c7dd,Local Arm,2.7,display,3.4083565,-1.2823215
Local,#78c7dd,Local Arm,2.7,display,3.4190367,-1.2904953
Local,#78c7dd,Local Arm,2.7,display,3.4296994,-1.2986844
Local,#78c7dd,Local Arm,2.7,display,3.4403446,-1.3068887
Local,#78c7dd,Local Arm,2.7,display,3.4509723,-1.3151083
Local,#78c7dd,Local Arm,2.7,display,3.4615823,-1.323343
Local,#78c7dd,Local Arm,2.7,display,3.4721748,-1.3315929
Local,#78c7dd,Local Arm,2.7,display,3.4827497,-1.3398579
Local,#78c7dd,Local Arm,2.7,display,3.4933069,-1.3481379
Local,#78c7dd,Local Arm,2.7,display,3.5038465,-1.3564331
Local,#78c7dd,Local Arm,2.7,display,3.5143684,-1.3647432
Local,#78c7dd,Local Arm,2.7,display,3.5248727,-1.3730683
Local,#78c7dd,Local Arm,2.7,display,3.5353592,-1.3814083
Local,#78c7dd,Local Arm,2.7,display,3.545828,-1.3897633
Local,#78c7dd,Local Arm,2.7,display,3.556279,-1.3981331
Local,#78c7dd,Local Arm,2.7,display,3.5667123,-1.4065177
Local,#78c7dd,Local Arm,2.7,display,3.5771278,-1.4149172
Local,#78c7dd,Local Arm,2.7,display,3.5875255,-1.4233314
Local,#78c7dd,Local Arm,2.7,display,3.5979054,-1.4317603
Local,#78c7dd,Local Arm,2.7,display,3.6082674,-1.440204
Local,#78c7dd,Local Arm,2.7,display,3.6186116,-1.4486622
Local,#78c7dd,Local Arm,2.7,display,3.6289379,-1.4571352
Local,#78c7dd,Local Arm,2.7,display,3.6392463,-1.4656226
Local,#78c7dd,Local Arm,2.7,display,3.6495368,-1.4741247
Local,#78c7dd,Local Arm,2.7,display,3.6598094,-1.4826413
Local,#78c7dd,Local Arm,2.7,display,3.670064,-1.4911723
Local,#78c7dd,Local Arm,2.7,display,3.6803006,-1.4997178
Local,#78c7dd,Local Arm,2.7,display,3.6905193,-1.5082777
Local,#78c7dd,Local Arm,2.7,display,3.7007199,-1.516852
Local,#78c7dd,Local Arm,2.7,display,3.7109025,-1.5254406
Local,#78c7dd,Local Arm,2.7,display,3.7210671,-1.5340435
Local,#78c7dd,Local Arm,2.7,display,3.7312136,-1.5426607
Local,#78c7dd,Local Arm,2.7,display,3.741342,-1.5512921
Local,#78c7dd,Local Arm,2.7,display,3.7514523,-1.5599377
Local,#78c7dd,Local Arm,2.7,display,3.7615446,-1.5685975
Local,#78c7dd,Local Arm,2.7,display,3.7716186,-1.5772714
Local,#78c7dd,Local Arm,2.7,display,3.7816746,-1.5859594
Local,#78c7dd,Local Arm,2.7,display,3.7917123,-1.5946614
Local,#78c7dd,Local Arm,2.7,display,3.8017319,-1.6033775
Local,#78c7dd,Local Arm,2.7,display,3.8117333,-1.6121075
Local,#78c7dd,Local Arm,2.7,display,3.8217164,-1.6208515
Local,#78c7dd,Local Arm,2.7,display,3.8316814,-1.6296094
Local,#78c7dd,Local Arm,2.7,display,3.841628,-1.6383812
Local,#78c7dd,Local Arm,2.7,display,3.8515564,-1.6471668
Local,#78c7dd,Local Arm,2.7,display,3.8614665,-1.6559663
Local,#78c7dd,Local Arm,2.7,display,3.8713583,-1.6647795
Local,#78c7dd,Local Arm,2.7,display,3.8812318,-1.6736064
Local,#78c7dd,Local Arm,2.7,display,3.8910869,-1.6824471
Local,#78c7dd,Local Arm,2.7,display,3.9009237,-1.6913013
Local,#78c7dd,Local Arm,2.7,display,3.9107421,-1.7001693
Local,#78c7dd,Local Arm,2.7,display,3.9205421,-1.7090508
Local,#78c7dd,Local Arm,2.7,display,3.9303237,-1.7179459
Local,#78c7dd,Local Arm,2.7,display,3.9400868,-1.7268544
Local,#78c7dd,Local Arm,2.7,display,3.9498316,-1.7357765
Local,#78c7dd,Local Arm,2.7,display,3.9595578,-1.744712
Local,#78c7dd,Local Arm,2.7,display,3.9692656,-1.753661
Local,#78c7dd,Local Arm,2.7,display,3.9789549,-1.7626233
Local,#78c7dd,Local Arm,2.7,display,3.9886257,-1.7715989
Local,#78c7dd,Local Arm,2.7,display,3.998278,-1.7805879
Local,#78c7dd,Local Arm,2.7,display,4.0079117,-1.7895901
Local,#78c7dd,Local Arm,2.7,display,4.0175269,-1.7986055
Local,#78c7dd,Local Arm,2.7,display,4.0271235,-1.8076342
Local,#78c7dd,Local Arm,2.7,display,4.0367015,-1.816676
Local,#78c7dd,Local Arm,2.7,display,4.046261,-1.8257309
Local,#78c7dd,Local Arm,2.7,display,4.0558018,-1.8347989
Local,#78c7dd,Local Arm,2.7,display,4.0653239,-1.84388
Local,#78c7dd,Local Arm,2.7,display,4.0748274,-1.8529741
Local,#78c7dd,Local Arm,2.7,display,4.0843123,-1.8620811
Local,#78c7dd,Local Arm,2.7,display,4.0937784,-1.8712012
Local,#78c7dd,Local Arm,2.7,display,4.1032259,-1.8803341
Local,#78c7dd,Local Arm,2.7,display,4.1126547,-1.8894799
Local,#78c7dd,Local Arm,2.7,display,4.1220647,-1.8986385
Local,#78c7dd,Local Arm,2.7,display,4.131456,-1.9078099
Local,#78c7dd,Local Arm,2.7,display,4.1408285,-1.9169941
Local,#78c7dd,Local Arm,2.7,display,4.1501822,-1.926191
Local,#78c7dd,Local Arm,2.7,display,4.1595172,-1.9354006
Local,#78c7dd,Local Arm,2.7,display,4.1688333,-1.9446229
Local,#78c7dd,Local Arm,2.7,display,4.1781307,-1.9538577
Local,#78c7dd,Local Arm,2.7,display,4.1874092,-1.9631052
Local,#78c7dd,Local Arm,2.7,display,4.1966688,-1.9723652
Local,#78c7dd,Local Arm,2.7,display,4.2059096,-1.9816377
Local,#78c7dd,Local Arm,2.7,display,4.2151315,-1.9909227
Local,#78c7dd,Local Arm,2.7,display,4.2243345,-2.0002201
Local,#78c7dd,Local Arm,2.7,display,4.2335186,-2.0095299
Local,#78c7dd,Local Arm,2.7,display,4.2426838,-2.0188521
Local,#78c7dd,Local Arm,2.7,display,4.25183,-2.0281866
Local,#78c7dd,Local Arm,2.7,display,4.2609573,-2.0375334
Local,#78c7dd,Local Arm,2.7,display,4.2700657,-2.0468925
Local,#78c7dd,Local Arm,2.7,display,4.279155,-2.0562638
Local,#78c7dd,Local Arm,2.7,display,4.2882254,-2.0656473
Local,#78c7dd,Local Arm,2.7,display,4.2972767,-2.0750429
Local,#78c7dd,Local Arm,2.7,display,4.306309,-2.0844506
Local,#78c7dd,Local Arm,2.7,display,4.3153223,-2.0938704
Local,#78c7dd,Local Arm,2.7,display,4.3243165,-2.1033022
Local,#78c7dd,Local Arm,2.7,display,4.3332917,-2.1127461
Local,#78c7dd,Local Arm,2.7,display,4.3422478,-2.1222019
Local,#78c7dd,Local Arm,2.7,display,4.3511848,-2.1316696
Local,#78c7dd,Local Arm,2.7,display,4.3601027,-2.1411492
Local,#78c7dd,Local Arm,2.7,display,4.3690015,-2.1506407
Local,#78c7dd,Local Arm,2.7,display,4.3778811,-2.160144
Local,#78c7dd,Local Arm,2.7,display,4.3867416,-2.1696591
Local,#78c7dd,Local Arm,2.7,display,4.395583,-2.1791859
Local,#78c7dd,Local Arm,2.7,display,4.4044051,-2.1887244
Local,#78c7dd,Local Arm,2.7,display,4.4132081,-2.1982746
Local,#78c7dd,Local Arm,2.7,display,4.4219919,-2.2078365
Local,#78c7dd,Local Arm,2.7,display,4.4307565,-2.2174099
Local,#78c7dd,Local Arm,2.7,display,4.4395018,-2.2269949
Local,#78c7dd,Local Arm,2.7,display,4.4482279,-2.2365915
Local,#78c7dd,Local Arm,2.7,display,4.4569348,-2.2461995
Local,#78c7dd,Local Arm,2.7,display,4.4656224,-2.255819
Local,#78c7dd,Local Arm,2.7,display,4.4742907,-2.2654499
Local,#78c7dd,Local Arm,2.7,display,4.4829397,-2.2750921
Local,#78c7dd,Local Arm,2.7,display,4.4915695,-2.2847458
Local,#78c7dd,Local Arm,2.7,display,4.5001799,-2.2944107
Local,#78c7dd,Local Arm,2.7,display,4.508771,-2.3040869
Local,#78c7dd,Local Arm,2.7,display,4.5173427,-2.3137743
Local,#78c7dd,Local Arm,2.7,display,4.5258951,-2.3234729
Local,#78c7dd,Local Arm,2.7,display,4.5344281,-2.3331827
Local,#78c7dd,Local Arm,2.7,display,4.5429418,-2.3429037
Local,#78c7dd,Local Arm,2.7,display,4.551436,-2.3526357
Local,#78c7dd,Local Arm,2.7,display,4.5599109,-2.3623787
Local,#78c7dd,Local Arm,2.7,display,4.5683663,-2.3721328
Local,#78c7dd,Local Arm,2.7,display,4.5768024,-2.3818978
Local,#78c7dd,Local Arm,2.7,display,4.5852189,-2.3916738
Local,#78c7dd,Local Arm,2.7,display,4.5936161,-2.4014607
Local,#78c7dd,Local Arm,2.7,display,4.6019937,-2.4112585
Local,#78c7dd,Local Arm,2.7,display,4.6103519,-2.4210671
Local,#78c7dd,Local Arm,2.7,display,4.6186907,-2.4308864
Local,#78c7dd,Local Arm,2.7,display,4.6270099,-2.4407166
Local,#78c7dd,Local Arm,2.7,display,4.6353096,-2.4505575
Local,#78c7dd,Local Arm,2.7,display,4.6435898,-2.460409
Local,#78c7dd,Local Arm,2.7,display,4.6518505,-2.4702712
Local,#78c7dd,Local Arm,2.7,display,4.6600916,-2.480144
Local,#78c7dd,Local Arm,2.7,display,4.6683132,-2.4900274
Local,#78c7dd,Local Arm,2.7,display,4.6765152,-2.4999213
Local,#78c7dd,Local Arm,2.7,display,4.6846976,-2.5098257
Local,#78c7dd,Local Arm,2.7,display,4.6928605,-2.5197406
Local,#78c7dd,Local Arm,2.7,display,4.7010037,-2.5296659
Local,#78c7dd,Local Arm,2.7,display,4.7091273,-2.5396016
Local,#78c7dd,Local Arm,2.7,display,4.7172314,-2.5495477
Local,#78c7dd,Local Arm,2.7,display,4.7253158,-2.559504
Local,#78c7dd,Local Arm,2.7,display,4.7333805,-2.5694707
Local,#78c7dd,Local Arm,2.7,display,4.7414256,-2.5794476
Local,#78c7dd,Local Arm,2.7,display,4.7494511,-2.5894347
